Num. clusters,Dissimilarity,Cluster,Instance
35,0,00872659683227539,25,18
35,0,00872659683227539,25,27
35,0,00872659683227539,25,33
35,0,00872659683227539,25,39
35,0,00872659683227539,25,41
35,0,00872659683227539,25,46
35,0,00872659683227539,25,60
35,0,00872659683227539,25,61
35,0,00872659683227539,25,63
35,0,00872659683227539,26,10
35,0,00872659683227539,26,24
35,0,00872659683227539,26,25
35,0,00872659683227539,27,9
35,0,00872659683227539,27,23
35,0,00872659683227539,28,21
35,0,00872659683227539,28,22
35,0,00872659683227539,29,5
35,0,00872659683227539,29,6
35,0,00872659683227539,29,15
35,0,00872659683227539,29,16
35,0,00872659683227539,29,26
35,0,00872659683227539,29,31
35,0,00872659683227539,29,32
35,0,00872659683227539,29,37
35,0,00872659683227539,29,44
35,0,00872659683227539,29,45
35,0,00872659683227539,29,53
35,0,00872659683227539,29,55
35,0,00872659683227539,29,56
35,0,00872659683227539,29,57
35,0,00872659683227539,29,59
35,0,00872659683227539,30,72
35,0,00872659683227539,30,73
35,0,00872659683227539,30,75
35,0,00872659683227539,31,66
35,0,00872659683227539,31,68
35,0,00872659683227539,31,74
35,0,00872659683227539,32,70
35,0,00872659683227539,32,76
35,0,00872659683227539,32,80
35,0,00872659683227539,33,77
35,0,00872659683227539,33,78
35,0,00872659683227539,33,79
35,0,00872659683227539,34,69
35,0,00872659683227539,34,71
36,0,00872659683227539,0,11
36,0,00872659683227539,1,12
36,0,00872659683227539,2,13
36,0,00872659683227539,3,14
36,0,00872659683227539,4,20
36,0,00872659683227539,5,29
36,0,00872659683227539,6,30
36,0,00872659683227539,7,34
36,0,00872659683227539,8,35
36,0,00872659683227539,9,36
36,0,00872659683227539,10,38
36,0,00872659683227539,11,40
36,0,00872659683227539,12,42
36,0,00872659683227539,13,43
36,0,00872659683227539,14,47
36,0,00872659683227539,15,48
36,0,00872659683227539,16,49
36,0,00872659683227539,17,50
36,0,00872659683227539,18,51
36,0,00872659683227539,19,52
36,0,00872659683227539,20,54
36,0,00872659683227539,21,58
36,0,00872659683227539,22,62
36,0,00872659683227539,23,67
36,0,00872659683227539,24,69
36,0,00872659683227539,25,71
36,0,00872659683227539,26,1
36,0,00872659683227539,26,4
36,0,00872659683227539,26,8
36,0,00872659683227539,26,19
36,0,00872659683227539,26,28
36,0,00872659683227539,26,64
36,0,00872659683227539,26,65
36,0,00872659683227539,27,0
36,0,00872659683227539,27,2
36,0,00872659683227539,27,3
36,0,00872659683227539,27,7
36,0,00872659683227539,27,17
36,0,00872659683227539,27,18
36,0,00872659683227539,27,27
36,0,00872659683227539,27,33
36,0,00872659683227539,27,39
36,0,00872659683227539,27,41
36,0,00872659683227539,27,46
36,0,00872659683227539,27,60
36,0,00872659683227539,27,61
36,0,00872659683227539,27,63
36,0,00872659683227539,28,10
36,0,00872659683227539,28,24
36,0,00872659683227539,28,25
36,0,00872659683227539,29,9
36,0,00872659683227539,29,23
36,0,00872659683227539,30,21
36,0,00872659683227539,30,22
36,0,00872659683227539,31,5
36,0,00872659683227539,31,6
36,0,00872659683227539,31,15
36,0,00872659683227539,31,16
36,0,00872659683227539,31,26
36,0,00872659683227539,31,31
36,0,00872659683227539,31,32
36,0,00872659683227539,31,37
36,0,00872659683227539,31,44
36,0,00872659683227539,31,45
36,0,00872659683227539,31,53
36,0,00872659683227539,31,55
36,0,00872659683227539,31,56
36,0,00872659683227539,31,57
36,0,00872659683227539,31,59
36,0,00872659683227539,32,72
36,0,00872659683227539,32,73
36,0,00872659683227539,32,75
36,0,00872659683227539,33,66
36,0,00872659683227539,33,68
36,0,00872659683227539,33,74
36,0,00872659683227539,34,70
36,0,00872659683227539,34,76
36,0,00872659683227539,34,80
36,0,00872659683227539,35,77
36,0,00872659683227539,35,78
36,0,00872659683227539,35,79
37,0,00872659683227539,0,11
37,0,00872659683227539,1,12
37,0,00872659683227539,2,13
37,0,00872659683227539,3,14
37,0,00872659683227539,4,20
37,0,00872659683227539,5,29
37,0,00872659683227539,6,30
37,0,00872659683227539,7,34
37,0,00872659683227539,8,35
37,0,00872659683227539,9,36
37,0,00872659683227539,10,38
37,0,00872659683227539,11,40
37,0,00872659683227539,12,42
37,0,00872659683227539,13,43
37,0,00872659683227539,14,47
37,0,00872659683227539,15,48
37,0,00872659683227539,16,49
37,0,00872659683227539,17,50
37,0,00872659683227539,18,51
37,0,00872659683227539,19,52
37,0,00872659683227539,20,54
37,0,00872659683227539,21,58
37,0,00872659683227539,22,62
37,0,00872659683227539,23,67
37,0,00872659683227539,24,69
37,0,00872659683227539,25,71
37,0,00872659683227539,26,79
37,0,00872659683227539,27,77
37,0,00872659683227539,27,78
37,0,00872659683227539,28,1
37,0,00872659683227539,28,4
37,0,00872659683227539,28,8
37,0,00872659683227539,28,19
37,0,00872659683227539,28,28
37,0,00872659683227539,28,64
37,0,00872659683227539,28,65
37,0,00872659683227539,29,0
37,0,00872659683227539,29,2
37,0,00872659683227539,29,3
37,0,00872659683227539,29,7
37,0,00872659683227539,29,17
37,0,00872659683227539,29,18
37,0,00872659683227539,29,27
37,0,00872659683227539,29,33
37,0,00872659683227539,29,39
37,0,00872659683227539,29,41
37,0,00872659683227539,29,46
37,0,00872659683227539,29,60
37,0,00872659683227539,29,61
37,0,00872659683227539,29,63
37,0,00872659683227539,30,10
37,0,00872659683227539,30,24
37,0,00872659683227539,30,25
37,0,00872659683227539,31,9
37,0,00872659683227539,31,23
37,0,00872659683227539,32,21
37,0,00872659683227539,32,22
37,0,00872659683227539,33,5
37,0,00872659683227539,33,6
37,0,00872659683227539,33,15
37,0,00872659683227539,33,16
37,0,00872659683227539,33,26
37,0,00872659683227539,33,31
37,0,00872659683227539,33,32
37,0,00872659683227539,33,37
37,0,00872659683227539,33,44
37,0,00872659683227539,33,45
37,0,00872659683227539,33,53
37,0,00872659683227539,33,55
37,0,00872659683227539,33,56
37,0,00872659683227539,33,57
37,0,00872659683227539,33,59
37,0,00872659683227539,34,72
37,0,00872659683227539,34,73
37,0,00872659683227539,34,75
37,0,00872659683227539,35,66
37,0,00872659683227539,35,68
37,0,00872659683227539,35,74
37,0,00872659683227539,36,70
37,0,00872659683227539,36,76
37,0,00872659683227539,36,80
38,0,00872659683227539,0,11
38,0,00872659683227539,1,12
38,0,00872659683227539,2,13
38,0,00872659683227539,3,14
38,0,00872659683227539,4,20
38,0,00872659683227539,5,29
38,0,00872659683227539,6,30
38,0,00872659683227539,7,34
38,0,00872659683227539,8,35
38,0,00872659683227539,9,36
38,0,00872659683227539,10,38
38,0,00872659683227539,11,40
38,0,00872659683227539,12,42
38,0,00872659683227539,13,43
38,0,00872659683227539,14,47
38,0,00872659683227539,15,48
38,0,00872659683227539,16,49
38,0,00872659683227539,17,50
38,0,00872659683227539,18,51
38,0,00872659683227539,19,52
38,0,00872659683227539,20,54
38,0,00872659683227539,21,58
38,0,00872659683227539,22,62
38,0,00872659683227539,23,67
38,0,00872659683227539,24,69
38,0,00872659683227539,25,71
38,0,00872659683227539,26,79
38,0,00872659683227539,27,80
38,0,00872659683227539,28,77
38,0,00872659683227539,28,78
38,0,00872659683227539,29,70
38,0,00872659683227539,29,76
38,0,00872659683227539,30,1
38,0,00872659683227539,30,4
38,0,00872659683227539,30,8
38,0,00872659683227539,30,19
38,0,00872659683227539,30,28
38,0,00872659683227539,30,64
38,0,00872659683227539,30,65
38,0,00872659683227539,31,0
38,0,00872659683227539,31,2
38,0,00872659683227539,31,3
38,0,00872659683227539,31,7
38,0,00872659683227539,31,17
38,0,00872659683227539,31,18
38,0,00872659683227539,31,27
38,0,00872659683227539,31,33
38,0,00872659683227539,31,39
38,0,00872659683227539,31,41
38,0,00872659683227539,31,46
38,0,00872659683227539,31,60
38,0,00872659683227539,31,61
38,0,00872659683227539,31,63
38,0,00872659683227539,32,10
38,0,00872659683227539,32,24
38,0,00872659683227539,32,25
38,0,00872659683227539,33,9
38,0,00872659683227539,33,23
38,0,00872659683227539,34,21
38,0,00872659683227539,34,22
38,0,00872659683227539,35,5
38,0,00872659683227539,35,6
38,0,00872659683227539,35,15
38,0,00872659683227539,35,16
38,0,00872659683227539,35,26
38,0,00872659683227539,35,31
38,0,00872659683227539,35,32
38,0,00872659683227539,35,37
38,0,00872659683227539,35,44
38,0,00872659683227539,35,45
38,0,00872659683227539,35,53
38,0,00872659683227539,35,55
38,0,00872659683227539,35,56
38,0,00872659683227539,35,57
38,0,00872659683227539,35,59
38,0,00872659683227539,36,72
38,0,00872659683227539,36,73
38,0,00872659683227539,36,75
38,0,00872659683227539,37,66
38,0,00872659683227539,37,68
38,0,00872659683227539,37,74
39,0,00872659683227539,0,11
39,0,00872659683227539,1,12
39,0,00872659683227539,2,13
39,0,00872659683227539,3,14
39,0,00872659683227539,4,20
39,0,00872659683227539,5,29
39,0,00872659683227539,6,30
39,0,00872659683227539,7,34
39,0,00872659683227539,8,35
39,0,00872659683227539,9,36
39,0,00872659683227539,10,38
39,0,00872659683227539,11,40
39,0,00872659683227539,12,42
39,0,00872659683227539,13,43
39,0,00872659683227539,14,47
39,0,00872659683227539,15,48
39,0,00872659683227539,16,49
39,0,00872659683227539,17,50
39,0,00872659683227539,18,51
39,0,00872659683227539,19,52
39,0,00872659683227539,20,54
39,0,00872659683227539,21,58
39,0,00872659683227539,22,62
39,0,00872659683227539,23,66
39,0,00872659683227539,24,67
39,0,00872659683227539,25,69
39,0,00872659683227539,26,71
39,0,00872659683227539,27,79
39,0,00872659683227539,28,80
39,0,00872659683227539,29,77
39,0,00872659683227539,29,78
39,0,00872659683227539,30,70
39,0,00872659683227539,30,76
39,0,00872659683227539,31,68
39,0,00872659683227539,31,74
39,0,00872659683227539,32,1
39,0,00872659683227539,32,4
39,0,00872659683227539,32,8
39,0,00872659683227539,32,19
39,0,00872659683227539,32,28
39,0,00872659683227539,32,64
39,0,00872659683227539,32,65
39,0,00872659683227539,33,0
39,0,00872659683227539,33,2
39,0,00872659683227539,33,3
39,0,00872659683227539,33,7
39,0,00872659683227539,33,17
39,0,00872659683227539,33,18
39,0,00872659683227539,33,27
39,0,00872659683227539,33,33
39,0,00872659683227539,33,39
39,0,00872659683227539,33,41
39,0,00872659683227539,33,46
39,0,00872659683227539,33,60
39,0,00872659683227539,33,61
39,0,00872659683227539,33,63
39,0,00872659683227539,34,10
39,0,00872659683227539,34,24
39,0,00872659683227539,34,25
39,0,00872659683227539,35,9
39,0,00872659683227539,35,23
39,0,00872659683227539,36,21
39,0,00872659683227539,36,22
39,0,00872659683227539,37,5
39,0,00872659683227539,37,6
39,0,00872659683227539,37,15
39,0,00872659683227539,37,16
39,0,00872659683227539,37,26
39,0,00872659683227539,37,31
39,0,00872659683227539,37,32
39,0,00872659683227539,37,37
39,0,00872659683227539,37,44
39,0,00872659683227539,37,45
39,0,00872659683227539,37,53
39,0,00872659683227539,37,55
39,0,00872659683227539,37,56
39,0,00872659683227539,37,57
39,0,00872659683227539,37,59
39,0,00872659683227539,38,72
39,0,00872659683227539,38,73
39,0,00872659683227539,38,75
40,0,00872659683227539,0,11
40,0,00872659683227539,1,12
40,0,00872659683227539,2,13
40,0,00872659683227539,3,14
40,0,00872659683227539,4,20
40,0,00872659683227539,5,29
40,0,00872659683227539,6,30
40,0,00872659683227539,7,34
40,0,00872659683227539,8,35
40,0,00872659683227539,9,36
40,0,00872659683227539,10,38
40,0,00872659683227539,11,40
40,0,00872659683227539,12,42
40,0,00872659683227539,13,43
40,0,00872659683227539,14,47
40,0,00872659683227539,15,48
40,0,00872659683227539,16,49
40,0,00872659683227539,17,50
40,0,00872659683227539,18,51
40,0,00872659683227539,19,52
40,0,00872659683227539,20,54
40,0,00872659683227539,21,58
40,0,00872659683227539,22,62
40,0,00872659683227539,23,66
40,0,00872659683227539,24,67
40,0,00872659683227539,25,69
40,0,00872659683227539,26,71
40,0,00872659683227539,27,75
40,0,00872659683227539,28,79
40,0,00872659683227539,29,80
40,0,00872659683227539,30,77
40,0,00872659683227539,30,78
40,0,00872659683227539,31,70
40,0,00872659683227539,31,76
40,0,00872659683227539,32,68
40,0,00872659683227539,32,74
40,0,00872659683227539,33,72
40,0,00872659683227539,33,73
40,0,00872659683227539,34,1
40,0,00872659683227539,34,4
40,0,00872659683227539,34,8
40,0,00872659683227539,34,19
40,0,00872659683227539,34,28
40,0,00872659683227539,34,64
40,0,00872659683227539,34,65
40,0,00872659683227539,35,0
40,0,00872659683227539,35,2
40,0,00872659683227539,35,3
40,0,00872659683227539,35,7
40,0,00872659683227539,35,17
40,0,00872659683227539,35,18
40,0,00872659683227539,35,27
40,0,00872659683227539,35,33
40,0,00872659683227539,35,39
40,0,00872659683227539,35,41
40,0,00872659683227539,35,46
40,0,00872659683227539,35,60
40,0,00872659683227539,35,61
40,0,00872659683227539,35,63
40,0,00872659683227539,36,10
40,0,00872659683227539,36,24
40,0,00872659683227539,36,25
40,0,00872659683227539,37,9
40,0,00872659683227539,37,23
40,0,00872659683227539,38,21
40,0,00872659683227539,38,22
40,0,00872659683227539,39,5
40,0,00872659683227539,39,6
40,0,00872659683227539,39,15
40,0,00872659683227539,39,16
40,0,00872659683227539,39,26
40,0,00872659683227539,39,31
40,0,00872659683227539,39,32
40,0,00872659683227539,39,37
40,0,00872659683227539,39,44
40,0,00872659683227539,39,45
40,0,00872659683227539,39,53
40,0,00872659683227539,39,55
40,0,00872659683227539,39,56
40,0,00872659683227539,39,57
40,0,00872659683227539,39,59
41,0,0,11
41,0,1,12
41,0,2,13
41,0,3,14
41,0,4,20
41,0,5,29
41,0,6,30
41,0,7,34
41,0,8,35
41,0,9,36
41,0,10,38
41,0,11,40
41,0,12,42
41,0,13,43
41,0,14,47
41,0,15,48
41,0,16,49
41,0,17,50
41,0,18,51
41,0,19,52
41,0,20,54
41,0,21,58
41,0,22,62
41,0,23,66
41,0,24,67
41,0,25,69
41,0,26,71
41,0,27,75
41,0,28,79
41,0,29,80
41,0,30,77
41,0,30,78
41,0,31,70
41,0,31,76
41,0,32,68
41,0,32,74
41,0,33,72
41,0,33,73
41,0,34,1
41,0,34,4
41,0,34,8
41,0,34,19
41,0,34,28
41,0,34,64
41,0,34,65
41,0,35,0
41,0,35,2
41,0,35,3
41,0,35,7
41,0,35,17
41,0,35,18
41,0,35,27
41,0,35,33
41,0,35,39
41,0,35,41
41,0,35,46
41,0,35,60
41,0,35,61
41,0,35,63
41,0,36,6
41,0,36,16
41,0,36,26
41,0,36,31
41,0,36,32
41,0,36,37
41,0,36,44
41,0,36,45
41,0,36,57
41,0,36,59
41,0,37,5
41,0,37,15
41,0,37,53
41,0,37,55
41,0,37,56
41,0,38,10
41,0,38,24
41,0,38,25
41,0,39,9
41,0,39,23
41,0,40,21
41,0,40,22
42,0,0,11
42,0,1,12
42,0,2,13
42,0,3,14
42,0,4,20
42,0,5,21
42,0,6,22
42,0,7,29
42,0,8,30
42,0,9,34
42,0,10,35
42,0,11,36
42,0,12,38
42,0,13,40
42,0,14,42
42,0,15,43
42,0,16,47
42,0,17,48
42,0,18,49
42,0,19,50
42,0,20,51
42,0,21,52
42,0,22,54
42,0,23,58
42,0,24,62
42,0,25,66
42,0,26,67
42,0,27,69
42,0,28,71
42,0,29,75
42,0,30,79
42,0,31,80
42,0,32,77
42,0,32,78
42,0,33,70
42,0,33,76
42,0,34,68
42,0,34,74
42,0,35,72
42,0,35,73
42,0,36,1
42,0,36,4
42,0,36,8
42,0,36,19
42,0,36,28
42,0,36,64
42,0,36,65
42,0,37,0
42,0,37,2
42,0,37,3
42,0,37,7
42,0,37,17
42,0,37,18
42,0,37,27
42,0,37,33
42,0,37,39
42,0,37,41
42,0,37,46
42,0,37,60
42,0,37,61
42,0,37,63
42,0,38,6
42,0,38,16
42,0,38,26
42,0,38,31
42,0,38,32
42,0,38,37
42,0,38,44
42,0,38,45
42,0,38,57
42,0,38,59
42,0,39,5
42,0,39,15
42,0,39,53
42,0,39,55
42,0,39,56
42,0,40,10
42,0,40,24
42,0,40,25
42,0,41,9
42,0,41,23
43,0,0,9
43,0,1,11
43,0,2,12
43,0,3,13
43,0,4,14
43,0,5,20
43,0,6,21
43,0,7,22
43,0,8,23
43,0,9,29
43,0,10,30
43,0,11,34
43,0,12,35
43,0,13,36
43,0,14,38
43,0,15,40
43,0,16,42
43,0,17,43
43,0,18,47
43,0,19,48
43,0,20,49
43,0,21,50
43,0,22,51
43,0,23,52
43,0,24,54
43,0,25,58
43,0,26,62
43,0,27,66
43,0,28,67
43,0,29,69
43,0,30,71
43,0,31,75
43,0,32,79
43,0,33,80
43,0,34,77
43,0,34,78
43,0,35,70
43,0,35,76
43,0,36,68
43,0,36,74
43,0,37,72
43,0,37,73
43,0,38,1
43,0,38,4
43,0,38,8
43,0,38,19
43,0,38,28
43,0,38,64
43,0,38,65
43,0,39,0
43,0,39,2
43,0,39,3
43,0,39,7
43,0,39,17
43,0,39,18
43,0,39,27
43,0,39,33
43,0,39,39
43,0,39,41
43,0,39,46
43,0,39,60
43,0,39,61
43,0,39,63
43,0,40,6
43,0,40,16
43,0,40,26
43,0,40,31
43,0,40,32
43,0,40,37
43,0,40,44
43,0,40,45
43,0,40,57
43,0,40,59
43,0,41,5
43,0,41,15
43,0,41,53
43,0,41,55
43,0,41,56
43,0,42,10
43,0,42,24
43,0,42,25
44,0,0,9
44,0,1,11
44,0,2,12
44,0,3,13
44,0,4,14
44,0,5,20
44,0,6,21
44,0,7,22
44,0,8,23
44,0,9,24
44,0,10,29
44,0,11,30
44,0,12,34
44,0,13,35
44,0,14,36
44,0,15,38
44,0,16,40
44,0,17,42
44,0,18,43
44,0,19,47
44,0,20,48
44,0,21,49
44,0,22,50
44,0,23,51
44,0,24,52
44,0,25,54
44,0,26,58
44,0,27,62
44,0,28,66
44,0,29,67
44,0,30,69
44,0,31,71
44,0,32,75
44,0,33,79
44,0,34,80
44,0,35,77
44,0,35,78
44,0,36,70
44,0,36,76
44,0,37,68
44,0,37,74
44,0,38,72
44,0,38,73
44,0,39,1
44,0,39,4
44,0,39,8
44,0,39,19
44,0,39,28
44,0,39,64
44,0,39,65
44,0,40,0
44,0,40,2
44,0,40,3
44,0,40,7
44,0,40,17
44,0,40,18
44,0,40,27
44,0,40,33
44,0,40,39
44,0,40,41
44,0,40,46
44,0,40,60
44,0,40,61
44,0,40,63
44,0,41,6
44,0,41,16
44,0,41,26
44,0,41,31
44,0,41,32
44,0,41,37
44,0,41,44
44,0,41,45
44,0,41,57
44,0,41,59
44,0,42,5
44,0,42,15
44,0,42,53
44,0,42,55
44,0,42,56
44,0,43,10
44,0,43,25
45,0,0,9
45,0,1,10
45,0,2,11
45,0,3,12
45,0,4,13
45,0,5,14
45,0,6,20
45,0,7,21
45,0,8,22
45,0,9,23
45,0,10,24
45,0,11,25
45,0,12,29
45,0,13,30
45,0,14,34
45,0,15,35
45,0,16,36
45,0,17,38
45,0,18,40
45,0,19,42
45,0,20,43
45,0,21,47
45,0,22,48
45,0,23,49
45,0,24,50
45,0,25,51
45,0,26,52
45,0,27,54
45,0,28,58
45,0,29,62
45,0,30,66
45,0,31,67
45,0,32,69
45,0,33,71
45,0,34,75
45,0,35,79
45,0,36,80
45,0,37,77
45,0,37,78
45,0,38,70
45,0,38,76
45,0,39,68
45,0,39,74
45,0,40,72
45,0,40,73
45,0,41,1
45,0,41,4
45,0,41,8
45,0,41,19
45,0,41,28
45,0,41,64
45,0,41,65
45,0,42,0
45,0,42,2
45,0,42,3
45,0,42,7
45,0,42,17
45,0,42,18
45,0,42,27
45,0,42,33
45,0,42,39
45,0,42,41
45,0,42,46
45,0,42,60
45,0,42,61
45,0,42,63
45,0,43,6
45,0,43,16
45,0,43,26
45,0,43,31
45,0,43,32
45,0,43,37
45,0,43,44
45,0,43,45
45,0,43,57
45,0,43,59
45,0,44,5
45,0,44,15
45,0,44,53
45,0,44,55
45,0,44,56
46,0,0,9
46,0,1,10
46,0,2,11
46,0,3,12
46,0,4,13
46,0,5,14
46,0,6,20
46,0,7,21
46,0,8,22
46,0,9,23
46,0,10,24
46,0,11,25
46,0,12,29
46,0,13,30
46,0,14,34
46,0,15,35
46,0,16,36
46,0,17,38
46,0,18,40
46,0,19,42
46,0,20,43
46,0,21,47
46,0,22,48
46,0,23,49
46,0,24,50
46,0,25,51
46,0,26,52
46,0,27,54
46,0,28,55
46,0,29,58
46,0,30,62
46,0,31,66
46,0,32,67
46,0,33,69
46,0,34,71
46,0,35,75
46,0,36,79
46,0,37,80
46,0,38,77
46,0,38,78
46,0,39,70
46,0,39,76
46,0,40,68
46,0,40,74
46,0,41,72
46,0,41,73
46,0,42,1
46,0,42,4
46,0,42,8
46,0,42,19
46,0,42,28
46,0,42,64
46,0,42,65
46,0,43,0
46,0,43,2
46,0,43,3
46,0,43,7
46,0,43,17
46,0,43,18
46,0,43,27
46,0,43,33
46,0,43,39
46,0,43,41
46,0,43,46
46,0,43,60
46,0,43,61
46,0,43,63
46,0,44,6
46,0,44,16
46,0,44,26
46,0,44,31
46,0,44,32
46,0,44,37
46,0,44,44
46,0,44,45
46,0,44,57
46,0,44,59
46,0,45,5
46,0,45,15
46,0,45,53
46,0,45,56
47,0,0,9
47,0,1,10
47,0,2,11
47,0,3,12
47,0,4,13
47,0,5,14
47,0,6,20
47,0,7,21
47,0,8,22
47,0,9,23
47,0,10,24
47,0,11,25
47,0,12,29
47,0,13,30
47,0,14,34
47,0,15,35
47,0,16,36
47,0,17,38
47,0,18,40
47,0,19,42
47,0,20,43
47,0,21,47
47,0,22,48
47,0,23,49
47,0,24,50
47,0,25,51
47,0,26,52
47,0,27,53
47,0,28,54
47,0,29,55
47,0,30,58
47,0,31,62
47,0,32,66
47,0,33,67
47,0,34,69
47,0,35,71
47,0,36,75
47,0,37,79
47,0,38,80
47,0,39,77
47,0,39,78
47,0,40,70
47,0,40,76
47,0,41,68
47,0,41,74
47,0,42,72
47,0,42,73
47,0,43,1
47,0,43,4
47,0,43,8
47,0,43,19
47,0,43,28
47,0,43,64
47,0,43,65
47,0,44,0
47,0,44,2
47,0,44,3
47,0,44,7
47,0,44,17
47,0,44,18
47,0,44,27
47,0,44,33
47,0,44,39
47,0,44,41
47,0,44,46
47,0,44,60
47,0,44,61
47,0,44,63
47,0,45,6
47,0,45,16
47,0,45,26
47,0,45,31
47,0,45,32
47,0,45,37
47,0,45,44
47,0,45,45
47,0,45,57
47,0,45,59
47,0,46,5
47,0,46,15
47,0,46,56
48,0,0,9
48,0,1,10
48,0,2,11
48,0,3,12
48,0,4,13
48,0,5,14
48,0,6,15
48,0,7,20
48,0,8,21
48,0,9,22
48,0,10,23
48,0,11,24
48,0,12,25
48,0,13,29
48,0,14,30
48,0,15,34
48,0,16,35
48,0,17,36
48,0,18,38
48,0,19,40
48,0,20,42
48,0,21,43
48,0,22,47
48,0,23,48
48,0,24,49
48,0,25,50
48,0,26,51
48,0,27,52
48,0,28,53
48,0,29,54
48,0,30,55
48,0,31,58
48,0,32,62
48,0,33,66
48,0,34,67
48,0,35,69
48,0,36,71
48,0,37,75
48,0,38,79
48,0,39,80
48,0,40,77
48,0,40,78
48,0,41,70
48,0,41,76
48,0,42,68
48,0,42,74
48,0,43,72
48,0,43,73
48,0,44,1
48,0,44,4
48,0,44,8
48,0,44,19
48,0,44,28
48,0,44,64
48,0,44,65
48,0,45,0
48,0,45,2
48,0,45,3
48,0,45,7
48,0,45,17
48,0,45,18
48,0,45,27
48,0,45,33
48,0,45,39
48,0,45,41
48,0,45,46
48,0,45,60
48,0,45,61
48,0,45,63
48,0,46,6
48,0,46,16
48,0,46,26
48,0,46,31
48,0,46,32
48,0,46,37
48,0,46,44
48,0,46,45
48,0,46,57
48,0,46,59
48,0,47,5
48,0,47,56
49,0,0,5
49,0,1,9
49,0,2,10
49,0,3,11
49,0,4,12
49,0,5,13
49,0,6,14
49,0,7,15
49,0,8,20
49,0,9,21
49,0,10,22
49,0,11,23
49,0,12,24
49,0,13,25
49,0,14,29
49,0,15,30
49,0,16,34
49,0,17,35
49,0,18,36
49,0,19,38
49,0,20,40
49,0,21,42
49,0,22,43
49,0,23,47
49,0,24,48
49,0,25,49
49,0,26,50
49,0,27,51
49,0,28,52
49,0,29,53
49,0,30,54
49,0,31,55
49,0,32,56
49,0,33,58
49,0,34,62
49,0,35,66
49,0,36,67
49,0,37,69
49,0,38,71
49,0,39,75
49,0,40,79
49,0,41,80
49,0,42,77
49,0,42,78
49,0,43,70
49,0,43,76
49,0,44,68
49,0,44,74
49,0,45,72
49,0,45,73
49,0,46,1
49,0,46,4
49,0,46,8
49,0,46,19
49,0,46,28
49,0,46,64
49,0,46,65
49,0,47,0
49,0,47,2
49,0,47,3
49,0,47,7
49,0,47,17
49,0,47,18
49,0,47,27
49,0,47,33
49,0,47,39
49,0,47,41
49,0,47,46
49,0,47,60
49,0,47,61
49,0,47,63
49,0,48,6
49,0,48,16
49,0,48,26
49,0,48,31
49,0,48,32
49,0,48,37
49,0,48,44
49,0,48,45
49,0,48,57
49,0,48,59
50,0,0,5
50,0,1,9
50,0,2,10
50,0,3,11
50,0,4,12
50,0,5,13
50,0,6,14
50,0,7,15
50,0,8,20
50,0,9,21
50,0,10,22
50,0,11,23
50,0,12,24
50,0,13,25
50,0,14,29
50,0,15,30
50,0,16,34
50,0,17,35
50,0,18,36
50,0,19,38
50,0,20,40
50,0,21,42
50,0,22,43
50,0,23,47
50,0,24,48
50,0,25,49
50,0,26,50
50,0,27,51
50,0,28,52
50,0,29,53
50,0,30,54
50,0,31,55
50,0,32,56
50,0,33,57
50,0,34,58
50,0,35,62
50,0,36,66
50,0,37,67
50,0,38,69
50,0,39,71
50,0,40,75
50,0,41,79
50,0,42,80
50,0,43,77
50,0,43,78
50,0,44,70
50,0,44,76
50,0,45,68
50,0,45,74
50,0,46,72
50,0,46,73
50,0,47,1
50,0,47,4
50,0,47,8
50,0,47,19
50,0,47,28
50,0,47,64
50,0,47,65
50,0,48,0
50,0,48,2
50,0,48,3
50,0,48,7
50,0,48,17
50,0,48,18
50,0,48,27
50,0,48,33
50,0,48,39
50,0,48,41
50,0,48,46
50,0,48,60
50,0,48,61
50,0,48,63
50,0,49,6
50,0,49,16
50,0,49,26
50,0,49,31
50,0,49,32
50,0,49,37
50,0,49,44
50,0,49,45
50,0,49,59
51,0,0,5
51,0,1,9
51,0,2,10
51,0,3,11
51,0,4,12
51,0,5,13
51,0,6,14
51,0,7,15
51,0,8,20
51,0,9,21
51,0,10,22
51,0,11,23
51,0,12,24
51,0,13,25
51,0,14,29
51,0,15,30
51,0,16,34
51,0,17,35
51,0,18,36
51,0,19,38
51,0,20,40
51,0,21,42
51,0,22,43
51,0,23,45
51,0,24,47
51,0,25,48
51,0,26,49
51,0,27,50
51,0,28,51
51,0,29,52
51,0,30,53
51,0,31,54
51,0,32,55
51,0,33,56
51,0,34,57
51,0,35,58
51,0,36,62
51,0,37,66
51,0,38,67
51,0,39,69
51,0,40,71
51,0,41,75
51,0,42,79
51,0,43,80
51,0,44,77
51,0,44,78
51,0,45,70
51,0,45,76
51,0,46,68
51,0,46,74
51,0,47,72
51,0,47,73
51,0,48,1
51,0,48,4
51,0,48,8
51,0,48,19
51,0,48,28
51,0,48,64
51,0,48,65
51,0,49,0
51,0,49,2
51,0,49,3
51,0,49,7
51,0,49,17
51,0,49,18
51,0,49,27
51,0,49,33
51,0,49,39
51,0,49,41
51,0,49,46
51,0,49,60
51,0,49,61
51,0,49,63
51,0,50,6
51,0,50,16
51,0,50,26
51,0,50,31
51,0,50,32
51,0,50,37
51,0,50,44
51,0,50,59
52,0,0,5
52,0,1,9
52,0,2,10
52,0,3,11
52,0,4,12
52,0,5,13
52,0,6,14
52,0,7,15
52,0,8,20
52,0,9,21
52,0,10,22
52,0,11,23
